game_id,total_moves,analysis_timestamp,average_depth,total_nodes,total_time,blunders,mistakes,inaccuracies,best_moves,good_moves,suboptimal_moves,average_centipawn_loss,opening_accuracy,opening_blunders,opening_avg_complexity,middlegame_accuracy,middlegame_blunders,middlegame_avg_complexity,endgame_accuracy,endgame_blunders,endgame_avg_complexity,critical_moments,average_position_complexity,max_position_complexity,evaluation_volatility,original_game_id,original_result,original_player_one,original_player_two,original_player_one_time,original_player_two_time,original_player_one_score,original_player_two_score,original_player_one_illegal_moves,original_player_two_illegal_moves,original_player_one_legal_moves,original_player_two_legal_moves,original_player_one_resignation,original_player_two_resignation,original_player_one_failed_to_find_legal_move,original_player_two_failed_to_find_legal_move,original_game_title,original_number_of_moves,original_time_taken,original_total_moves,original_illegal_moves,original_player_one_illegal_moves_details,original_player_two_illegal_moves_details,original_source_file
1749434841-7713,70,2025-06-26T13:59:25.917063,13.342857142857143,10507527,7.281000000000002,15,12,9,24,1,45,304.87142857142857,87.14814814814815,0,34.87045202953002,46.30232558139535,15,40.08416730023914,0.0,0,0.0,35,38.07316283867992,67.0,1199.4707867068983,1749434841-7713,0-1,adam_lichess_16layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,35,35,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 2,36,3.334318161010742,35,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434843-4966,76,2025-06-26T13:59:33.519978,18.05263157894737,11267047,7.3469999999999995,12,9,7,35,2,39,1281.0,92.42857142857143,0,34.7373052976322,72.79166666666667,8,38.58069006706774,71.42857142857143,4,47.024454909107284,33,38.29641735306945,79.0,3238.7986746770825,1749434843-4966,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,7,0,37,39,False,False,True,False,adam_lichess_16layers.pt vs. Stockfish 3,39,3.498359680175781,39,0,"[{'move_number': 38, 'attempted_move': 'Kg4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg4' in 8/1p5k/p3ppRp/2P4K/1P5P/1r3b2/5P2/8 w - - 4 38"", 'attempt': 1}, {'move_number': 38, 'attempted_move': 'Kg4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg4' in 8/1p5k/p3ppRp/2P4K/1P5P/1r3b2/5P2/8 w - - 4 38"", 'attempt': 2}, {'move_number': 39, 'attempted_move': 'Kxh6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxh6' in 8/1p5k/p3pp1p/2P4K/1r4RP/5b2/5P2/8 w - - 0 39"", 'attempt': 1}, {'move_number': 39, 'attempted_move': 'Kxh6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxh6' in 8/1p5k/p3pp1p/2P4K/1r4RP/5b2/5P2/8 w - - 0 39"", 'attempt': 2}, {'move_number': 39, 'attempted_move': 'Kxh6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxh6' in 8/1p5k/p3pp1p/2P4K/1r4RP/5b2/5P2/8 w - - 0 39"", 'attempt': 3}, {'move_number': 39, 'attempted_move': 'Kxh6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxh6' in 8/1p5k/p3pp1p/2P4K/1r4RP/5b2/5P2/8 w - - 0 39"", 'attempt': 4}, {'move_number': 39, 'attempted_move': 'Kxg4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxg4' in 8/1p5k/p3pp1p/2P4K/1r4RP/5b2/5P2/8 w - - 0 39"", 'attempt': 5}]",[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434844-3823,26,2025-06-26T13:59:36.382199,22.23076923076923,3753277,2.6420000000000003,6,4,3,12,1,13,1281.4615384615386,81.58823529411765,0,35.18015693626446,55.55555555555556,6,40.49124705559129,0.0,0,0.0,15,37.01861120833913,61.0,3381.5871356824473,1749434844-3823,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,13,13,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,14,1.115281343460083,13,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434845-4563,108,2025-06-26T13:59:46.093313,39.68518518518518,14947821,9.285000000000002,28,5,6,50,5,53,2035.851851851852,94.02941176470588,0,34.09888455794469,69.84745762711864,21,48.310438299205,80.0,7,44.535461223923015,70,43.3121282683524,94.0,4342.2149418332865,1749434845-4563,0-1,adam_lichess_16layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,54,54,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 2,55,4.321436405181885,54,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434848-2495,106,2025-06-26T13:59:56.229016,23.0188679245283,15482473,9.806999999999999,36,8,7,39,8,59,2041.632075471698,89.90322580645162,0,34.507176064165556,66.4090909090909,16,41.36325925384359,45.12903225806452,20,55.753726297424144,72,43.56671113564526,79.0,3878.0957374312984,1749434848-2495,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,53,53,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,54,4.351005554199219,53,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434850-1013,114,2025-06-26T14:00:07.607704,14.62280701754386,17112212,11.088000000000005,22,13,10,34,10,70,1245.8508771929824,94.5,0,35.36017903335834,77.58181818181818,3,34.83860407187928,41.54054054054054,19,52.2333653326074,67,40.58492701748875,73.0,3304.0723478915484,1749434850-1013,0-1,adam_lichess_16layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,57,57,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 2,58,4.860722541809082,57,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434852-9802,103,2025-06-26T14:00:18.737967,20.9126213592233,15461254,8.755,0,14,8,50,7,46,32.786407766990294,90.26666666666667,0,36.48133612934134,66.15384615384616,0,38.852408654576045,96.95744680851064,0,49.11201386533849,61,42.84337243271967,82.0,5228.108397495941,1749434852-9802,1-0,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1,0,0,0,52,52,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,52,3.921090602874756,52,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434856-2303,142,2025-06-26T14:00:30.955001,28.859154929577464,20659782,11.816000000000004,61,5,8,52,7,83,3133.676056338028,89.76923076923077,2,35.56580668556772,49.714285714285715,18,45.001229604762116,65.23456790123457,41,47.33242397191507,120,44.603382758567285,64.00000000000001,5350.647946610925,1749434856-2303,0-1,adam_lichess_16layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,71,71,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 2,72,5.473400115966797,71,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434856-1198,74,2025-06-26T14:00:39.180875,16.56756756756757,10967484,7.9559999999999995,11,2,6,32,6,36,510.63513513513516,99.76923076923077,0,33.73203347032502,87.1219512195122,0,38.318209751738394,74.6,11,40.88564843612373,19,38.20643248186451,61.0,2018.0684634189245,1749434856-1198,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,37,37,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,38,3.316661834716797,37,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434859-4457,68,2025-06-26T14:00:46.000296,13.764705882352942,10207007,6.567000000000005,14,5,6,33,3,32,368.86764705882354,92.84375,0,33.0118812262405,69.73529411764706,12,48.1664521545693,50.0,2,67.0,47,41.588817242574294,82.0,1279.7906818031233,1749434859-4457,0-1,adam_lichess_16layers.pt,Stockfish 2,,40000 nodes,0,1,0,0,34,34,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 2,35,2.9546775817871094,34,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434860-9644,107,2025-06-26T14:00:55.634315,23.64485981308411,15668806,9.321999999999997,0,5,10,48,7,52,18.588785046728972,94.84848484848484,0,35.491385847800764,83.23529411764706,0,35.175827592478285,98.5,0,46.245920363108624,54,39.411501735009644,76.0,3957.882856627595,1749434860-9644,1-0,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1,0,0,0,54,54,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,54,4.201958656311035,54,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434865-4860,121,2025-06-26T14:01:07.439517,19.90082644628099,18014420,11.478000000000016,28,8,3,43,8,70,243.63636363636363,80.11904761904762,5,35.873720102676444,57.674418604651166,22,44.26552521800873,99.30555555555556,1,48.548843901466064,102,42.627043050740205,76.0,3980.545082405589,1749434865-4860,1-0,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1,0,0,0,61,61,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,61,5.189711332321167,61,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434866-8322,142,2025-06-26T14:01:20.743182,14.105633802816902,21315158,12.984,59,13,17,48,6,88,467.9507042253521,78.875,5,35.220862690197166,43.794871794871796,21,39.18540077804216,49.317460317460316,33,40.149572911021195,114,38.49639599539342,73.0,964.7673024246894,1749434866-8322,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,71,71,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,72,6.083890676498413,71,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434868-8112,82,2025-06-26T14:01:28.609275,19.621951219512194,12218799,7.577000000000003,19,10,12,30,2,50,1567.9756097560976,92.57142857142857,0,35.97079438280435,55.34146341463415,13,43.40589643749698,76.76923076923077,6,60.03530735206592,47,43.50345112478969,88.00000000000001,3841.4490540381985,1749434868-8112,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,42,3.3240067958831787,41,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434872-4761,101,2025-06-26T14:01:37.142999,26.247524752475247,14798507,8.207999999999998,0,1,4,51,5,45,6.514851485148514,93.38461538461539,0,33.896133461989415,95.96551724137932,0,44.81781499323645,99.40677966101696,0,53.67697564638873,94,48.58720725689758,88.0,4451.912065056606,1749434872-4761,1-0,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1,0,0,0,51,51,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,51,3.881978750228882,51,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434873-7910,180,2025-06-26T14:01:51.947353,24.516666666666666,26404153,14.364000000000008,84,6,24,58,17,105,1338.6055555555556,75.63636363636364,8,37.168481660981854,72.28,12,42.42716356804478,44.81147540983606,64,39.11900369838073,165,39.22087464008872,82.0,3043.8815565404175,1749434873-7910,*,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,91,7.14440131187439,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434876-8216,77,2025-06-26T14:01:59.198972,21.532467532467532,11457539,6.965000000000001,0,3,5,34,5,38,13.441558441558442,92.9,0,34.542439266180196,95.30434782608695,0,44.209182750858744,100.0,0,48.12894313117652,58,39.90018152926532,73.0,4710.751607551092,1749434876-8216,1-0,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1,0,0,0,39,39,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,39,3.364923477172852,39,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434877-7005,106,2025-06-26T14:02:09.166561,13.50943396226415,15911694,9.709000000000003,30,4,4,40,2,64,378.52830188679246,97.06060606060606,0,34.537601486095916,75.02439024390245,13,40.690716779705284,41.625,17,51.509612091503776,69,42.041205886200025,82.0,1042.1508916865523,1749434877-7005,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,53,53,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,54,4.301215410232544,53,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434880-2734,96,2025-06-26T14:02:18.071796,14.25,14408779,8.658000000000003,31,5,10,38,3,55,415.96875,95.66666666666667,0,37.948382318891696,80.90625,4,37.91288926038631,57.15384615384615,27,40.19900984804555,90,39.1556412110149,76.0,1089.9778999973526,1749434880-2734,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,48,48,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,49,4.158390760421753,48,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434880-9123,58,2025-06-26T13:47:01.431652,13.931034482758621,8705908,6.263000000000002,21,1,5,28,2,28,387.32758620689657,94.89473684210526,0,38.63325388663744,61.82051282051282,21,41.02900788429115,0.0,0,0.0,46,40.244191919542516,76.0,1324.6753010045736,1749434880-9123,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,30,2.709766149520874,29,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434885-7143,120,2025-06-26T13:47:11.433761,22.683333333333334,17595879,9.673000000000002,53,3,3,49,11,60,1613.4416666666666,81.6086956521739,3,34.41988434891605,59.0,21,42.348786177092336,65.89090909090909,29,44.859640966602086,102,41.9798884385505,94.0,3368.1939133998635,1749434885-7143,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,60,60,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,61,4.704236507415772,60,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434885-2176,116,2025-06-26T13:47:23.157214,13.594827586206897,17413350,11.430999999999997,53,13,8,45,8,63,371.5258620689655,72.45454545454545,3,39.077040570671564,47.40298507462686,35,35.02659294614186,60.333333333333336,15,45.066140100078094,101,38.13157243662403,79.0,969.2989284034327,1749434885-2176,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,58,58,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,59,4.785060882568359,58,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434890-7139,130,2025-06-26T13:47:35.150184,14.507692307692308,19513569,11.685000000000002,46,7,15,50,14,66,831.1923076923077,92.37037037037037,0,36.141340946496214,61.787234042553195,15,38.71800482713455,52.982142857142854,31,39.125757867743246,91,38.35849902326418,73.0,1933.3027099458648,1749434890-7139,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,65,65,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,66,5.61422610282898,65,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434890-9321,124,2025-06-26T13:47:47.252104,13.943548387096774,18612493,11.782000000000007,43,2,14,47,8,69,366.06451612903226,92.15384615384616,0,36.924015995296344,66.62903225806451,24,38.14431665507955,62.44444444444444,19,35.55488138040257,113,37.13667563054136,70.0,960.7620250454902,1749434890-9321,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,62,62,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,63,5.468737363815308,62,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434893-7454,56,2025-06-26T13:47:53.022933,18.160714285714285,8255590,5.523000000000005,20,3,5,25,1,30,858.9107142857143,84.375,2,35.558929689440724,59.15625,18,54.398545532884285,0.0,0,0.0,36,46.32442445712276,76.0,2342.615424635966,1749434893-7454,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,28,28,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,29,2.431941032409668,28,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434896-9590,139,2025-06-26T13:48:05.023138,21.9568345323741,20473627,11.64,5,10,6,57,10,72,41.87769784172662,96.97058823529412,0,34.990187007731016,87.1063829787234,1,43.226215313127845,87.75862068965517,4,47.17492100090632,116,42.85930860454985,94.0,3901.6418149055235,1749434896-9590,1-0,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1,0,0,0,70,70,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,70,5.67279577255249,70,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434897-8722,112,2025-06-26T13:48:15.090312,29.517857142857142,16121025,9.698000000000002,47,4,10,38,4,70,1833.3214285714287,88.52173913043478,1,37.04283852380685,59.60606060606061,16,44.32239597048535,53.42857142857143,30,38.143951771721035,91,39.73826475258886,70.0,3794.4572653354044,1749434897-8722,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,56,56,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,57,4.663957118988037,56,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434898-3535,38,2025-06-26T13:48:19.285922,19.210526315789473,5553889,3.975000000000001,4,2,0,14,3,21,832.421052631579,88.34482758620689,0,32.93605359547713,88.88888888888889,4,46.16152573420114,0.0,0,0.0,16,36.06840225991176,58.00000000000001,2798.735896387605,1749434898-3535,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,19,19,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,20,1.7427573204040527,19,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434901-1896,82,2025-06-26T13:48:27.599444,20.463414634146343,12158657,8.044,26,9,9,31,6,45,1587.341463414634,79.8,0,32.61139328217114,43.75609756097561,21,39.94944624864511,63.36363636363637,5,38.40541441051653,63,37.05766650213739,67.0,3838.4809928784166,1749434901-1896,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,42,3.564172983169556,41,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434902-2474,98,2025-06-26T13:48:38.028315,13.377551020408163,14710688,10.145000000000003,5,5,13,42,5,51,141.25510204081633,94.46153846153847,0,34.55087176250602,92.82051282051282,0,41.126619324936804,72.75757575757575,5,41.62269116282677,20,39.54907783541812,76.0,1009.6150331695736,1749434902-2474,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,49,49,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,50,4.385535955429077,49,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434906-4543,121,2025-06-26T13:48:48.753011,20.74380165289256,17877236,10.420999999999998,12,9,12,48,9,64,77.30578512396694,83.33333333333333,2,37.888253730666555,70.95348837209302,10,37.54089146905851,91.51515151515152,0,42.85949633622344,83,40.47639781924182,73.0,3391.44044805206,1749434906-4543,1-0,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1,0,0,0,61,61,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,61,4.962750911712647,61,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434909-1889,178,2025-06-26T13:49:03.884776,20.314606741573034,26569427,14.742000000000004,40,26,14,90,8,80,2321.887640449438,89.26315789473684,0,37.75422851947955,81.66666666666667,2,38.8424503977761,69.56190476190476,38,36.92528291825328,123,37.59537848183491,76.0,4617.717514964001,1749434909-1889,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,89,89,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,90,6.990897178649902,89,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434910-5343,74,2025-06-26T13:49:11.317732,18.216216216216218,10957868,7.194000000000002,22,8,7,26,6,42,974.581081081081,77.20588235294117,1,35.12426644953059,48.970588235294116,17,45.265136550012,66.66666666666667,4,39.6810932635237,45,40.153057588724195,85.00000000000001,2624.5904801432794,1749434910-5343,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,37,37,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,38,3.1682369709014893,37,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434911-6758,62,2025-06-26T13:49:16.412080,28.661290322580644,8883813,4.82,17,13,4,27,2,33,1606.8709677419354,85.33333333333333,0,35.720915350774376,48.48571428571429,16,56.85951719126311,99.66666666666667,1,40.23041698326241,37,47.87219872681582,87.72658555677796,3664.015128746559,1749434911-6758,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,32,2.309637546539306,31,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434915-7597,84,2025-06-26T13:49:24.917460,20.30952380952381,12329282,8.236000000000004,16,7,4,40,3,41,1185.154761904762,93.7948717948718,0,32.53367482014331,71.64444444444445,16,42.26753010819053,0.0,0,0.0,49,37.74824015302575,88.0,3277.3817874006513,1749434915-7597,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,42,42,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,43,3.716226100921631,42,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434917-8636,180,2025-06-26T13:49:39.886041,15.738888888888889,27018530,14.614,47,7,19,77,11,92,1174.4388888888889,86.84210526315789,1,35.63568063281507,72.9,11,40.44873859544431,73.8048780487805,35,53.78294664352524,86,45.507121136348346,88.0,2764.81425823901,1749434917-8636,*,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,91,7.004922389984131,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434919-4095,94,2025-06-26T13:49:48.908424,29.5,13397555,8.718000000000007,22,7,6,31,4,59,1753.627659574468,88.14285714285714,0,33.46702278189362,66.74,18,47.73652507296742,100.0,4,25.33353738243521,80,40.278445611240045,82.0,3866.726470734567,1749434919-4095,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,47,47,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,48,4.122164487838745,47,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434919-2136,60,2025-06-26T13:49:55.208921,21.65,8725710,6.0470000000000015,10,2,7,24,1,35,1245.3166666666666,84.29629629629629,0,34.90682697991386,74.25925925925925,7,38.542597296125905,83.33333333333333,3,41.08586007344792,30,37.16082693156269,70.0,3414.371539862383,1749434919-2136,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,31,2.746887445449829,30,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434925-5828,132,2025-06-26T13:50:06.915329,21.59090909090909,19372156,11.356,24,9,14,50,10,72,1325.810606060606,92.4054054054054,0,33.580519709223005,84.79166666666667,3,40.02220962942592,68.45070422535211,21,42.35419770664866,81,39.47091134484492,82.0,3420.800705553354,1749434925-5828,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,66,66,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,67,5.227736234664917,66,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434925-9734,180,2025-06-26T13:50:18.827221,18.47222222222222,27021128,11.577999999999992,12,9,4,62,7,111,212.15,93.33333333333333,0,39.29091986456373,91.125,1,58.52148343879962,91.064,11,67.34402083997644,172,63.04569855843054,94.0,6003.885009262289,1749434925-9734,*,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,91,5.96066164970398,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434930-7009,132,2025-06-26T13:50:30.027807,14.537878787878787,19813109,10.896999999999993,49,16,7,65,2,65,749.8712121212121,87.58823529411765,0,35.739592451859664,73.76470588235294,10,37.55728302081505,62.4320987654321,39,42.96260174435189,104,40.64008663395326,73.0,1920.332139590174,1749434930-7009,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,66,66,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,67,5.225214242935181,66,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434931-1038,157,2025-06-26T13:50:42.905670,15.222929936305732,23565837,12.570000000000004,58,6,11,67,5,85,1090.9299363057326,95.56666666666666,0,33.562819517908025,63.148936170212764,19,39.01295955483783,66.1,39,42.1193139760725,118,39.55438727834662,70.0,2287.5767033609136,1749434931-1038,1/2-1/2,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1/2,1/2,0,0,79,79,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,79,6.143511295318604,79,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434933-1545,84,2025-06-26T13:50:51.304425,22.642857142857142,12344528,8.127,28,8,10,41,4,39,1468.4880952380952,88.83870967741936,1,36.88064450322343,54.660377358490564,27,37.273169747087955,0.0,0,0.0,72,37.128309240423675,73.00000000000001,3507.105742376271,1749434933-1545,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,42,42,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,43,3.481863260269165,42,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434936-8971,128,2025-06-26T13:51:02.774650,17.640625,19110191,11.132000000000005,55,6,7,48,9,71,1377.6171875,92.4090909090909,1,40.44806409593142,70.28571428571429,11,39.437157284035536,51.0,43,45.10851553200167,114,43.066890824684506,70.0,3145.5709385935206,1749434936-8971,0-1,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0,1,0,0,64,64,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,65,5.266061067581177,64,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434940-8472,89,2025-06-26T13:51:10.670590,17.573033707865168,13359433,7.638000000000001,4,8,6,29,7,53,231.51685393258427,90.70833333333333,0,35.23985344504133,81.0,2,53.781587401303966,90.76666666666667,2,66.91560436871681,85,53.20876598638354,94.0,4774.257875294932,1749434940-8472,1/2-1/2,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,1/2,1/2,0,0,45,45,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,45,3.514962911605835,45,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749434940-8540,180,2025-06-26T13:51:25.512729,14.133333333333333,27016223,14.540000000000003,70,4,24,40,9,131,697.7166666666667,94.77777777777777,0,39.094948156553386,82.88636363636364,8,44.12649567451567,40.28813559322034,62,40.163334890587464,171,41.0252688532554,70.0,1348.594328766159,1749434940-8540,*,adam_lichess_16layers.pt,Stockfish 3,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 3,91,7.011765718460083,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
